Product_id,Product_name,Brand,Regular_price,Selling_price,Promotion_description,Currency,Pdp_url,Breadcrumb,Product_description,Color,Size,Rating,Review,Features,Material_Care_instruction,Availability,Image_url
20648868,Big Boys Featherweight Twill Shorts,Polo Ralph Lauren," 4,417.00"," 3,301.00", 25% off,INR,https://www.macys.com/shop/product/polo-ralph-lauren-big-boys-featherweight-twill-shorts?ID=20648868,Kids>Shorts,These shorts are made with our most lightweight cotton twill and finished with our signature embroidered Pony.,[],"['8', '10', '12', '14', '16', '18', '20']",,,"Imported,Signature embroidered Pony above the back right pocket.,Elastic waistband with an interior drawstring. Zip fly with a buttoned closure.,Two front angled pockets. Back right patch pocket.,Coloring may rub off onto fabrics and upholstery.","100% cotton,Machine washable",,"['https://slimages.macysassets.com/is/image/MCY/products/0/optimized/31829080_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/31829078_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/31829079_fpx.tif']"
21189544,"Little & Big Girls Ditsy Floral-Print Smocked Dress, Exclusively at Macy's",Epic Threads," 3,212.00"," 1,606.00", 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-girls-ditsy-floral-print-smocked-dress-exclusively-at-macys?ID=21189544,Kids>Dresses,Pretty printed ditsy florals pair perfectly with a comfy smocked design with this adorable puff-sleeve dress from Epic Threads.,[],"['XS (5/6)', 'S(7-8)', 'M (10/12)', 'L (14/16)', 'XL (18/20)']",5,6,"Square neckline,Short puff sleeves,Pulls on,Smocked bodice,Allover floral print,Macy's Exclusive,100% rayon,Machine wash,Imported","100% rayon,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32428304_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32428305_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32428306_fpx.tif']"
20919317,Little Boys Play-Off Logo T-Shirt & Shorts Set,Jordan," 4,283.00"," 2,570.00", 40% off,INR,https://www.macys.com/shop/product/jordan-little-boys-play-off-logo-t-shirt-shorts-set?ID=20919317,Kids>Activewear,"Gear up for game day with this set from Jordan, a signature jersey T-shirt and breathable mesh shorts that keep him cool and ready to play.",[],"['4', '6', '7']",4.8,18,"Shirt: ribbed crewneck; pulls on; Jordan graphic at front; short sleeves; jersey fabric,Shorts: pulls on; elastic waistband; Jordan graphic at thigh; mesh fabric,Shirt: 60% cotton, 40% polyester; shorts: 100% polyester,Machine wash,Imported","Machine wash,Shirt: 60% cotton, 40% polyester; shorts: 100% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/8/optimized/31888198_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32144582_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32144585_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32144583_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32144677_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32144584_fpx.tif']"
21342784,"Little & Big Girls Ohana Stitch Graphic T-Shirt, Exclusively at Macy's",Epic Threads," 1,785.00", 892.00, 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-girls-ohana-stitch-graphic-t-shirt-exclusively-at-macys?ID=21342784,Kids>Shirts & Tops,Give your little Stitch fan an adorable look for her play-days with this comfy crewneck graphic T-shirt from Epic Threads.,[],"['XS (5/6)', 'M (10/12)', 'XL (18/20)']",3.7,3,"Crewneck,Short sleeves,""Ohana"" graphic print at front,Pullover style,Macy's Exclusive,60% cotton, 40% polyester,Machine wash,Imported","Machine wash,60% cotton, 40% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32413076_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32413082_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32413083_fpx.tif']"
20507597,Big Boys Jumpman Woven Play Shorts,Jordan," 3,123.00"," 2,342.00", 25% off,INR,https://www.macys.com/shop/product/jordan-big-boys-jumpman-woven-play-shorts?ID=20507597,Kids>Activewear,"Made of woven polyester poplin with added stretch for freedom of movement, these shorts from Jordan are a playtime must. The stretch waistband has a drawcord to help you get a comfy fit that feels just right, and pockets provide spots to stash small items.","['Racer blue', 'Gym Red', 'White', 'Black']","['S', 'M', 'L', 'XL']",4.6,31,"Encased elastic waistband with a drawcord,Side-seam pockets,Venting at sides of hem,Jumpman logo on left hem,86% polyester, 14% elastane,Machine washable,Imported","86% polyester, 14% elastane,Machine washable",,"['https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32038303_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32038302_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32038301_fpx.tif']"
20648891,Big Boys Logo Double Knit Joggers,Polo Ralph Lauren," 6,202.00"," 3,721.00", 40% off,INR,https://www.macys.com/shop/product/polo-ralph-lauren-big-boys-logo-double-knit-joggers?ID=20648891,Kids>Pants & Leggings,"Part of the season's baseball-inspired concept, these cotton-blend pants are defined by sporty details like striped trim and signature appliqués that nod to Ralph Lauren's founding year.",[],"['S (8/10)', 'M (10/12)', 'L (14/16)', 'XL (18/20)']",,,"Imported,Side on-seam pockets. Pieced stripe along the outer side of each leg.,Interior drawstring waistband. Faux fly.,Ribbed cuffs","75% cotton, 25% polyester,Machine washable",,"['https://slimages.macysassets.com/is/image/MCY/products/8/optimized/31729258_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/31689096_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/31689098_fpx.tif']"
20593765,Big Boys Short-Sleeved MJ Graphic T-Shirt,Jordan," 2,498.00"," 1,874.00", 25% off,INR,https://www.macys.com/shop/product/jordan-big-boys-short-sleeved-mj-graphic-t-shirt?ID=20593765,Kids>Activewear,"The perfect comfy T-shirt to let your future champ dominate the playground in cool Jordan style, this soft jersey T-shirt features a bold Jumpman graphic, ribbed collar, and short sleeves.",[],"['S', 'M', 'L', 'XL']",4.6,25,"Ribbed crewneck,Short sleeves,Jordan Jumpman graphic on the chest; logo graphic at left sleeve,Jersey fabric ,60% cotton, 40% polyester,Machine wash,Imported","Machine wash,60% cotton, 40% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32282162_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32282177_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32282178_fpx.tif']"
21264438,Toddler and Little Girls 2-Piece Rosette Logo Flutter Sleeve Top Metallic Micropleat Skort Set,Calvin Klein," 4,863.00"," 2,432.00", 50% off,INR,https://www.macys.com/shop/product/calvin-klein-toddler-little-girls-2-piece-rosette-logo-flutter-sleeve-top-metallic-micropleat-skort-set?ID=21264438,Kids>Sets & Outfits,"Matching t-shirt and skort offer a stylish choice in this set from Calvin Klein, featuring rosette appliqued foil logo t-shirt with a metallic pleated skort.",[],"['2T', '3T', '4', '4T', '5', '6', '6X']",,,"Imported,Set includes: 1 Top and 1 skort","T-shirt: cotton/polyester;  skirt: polyester/spandex,Machine washable",,"['https://slimages.macysassets.com/is/image/MCY/products/7/optimized/31920447_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/31920446_fpx.tif']"
22343430,"Little Boys Dri-FIT Jumpman Woven Play Jersey T-Shirt & Mesh Shorts, 2 Piece Set",Jordan," 3,926.00"," 2,356.00", 40% off,INR,https://www.macys.com/shop/product/jordan-little-boys-dri-fit-jumpman-woven-play-jersey-t-shirt-mesh-shorts-2-piece-set?ID=22343430,Kids>Activewear,"Sporty, comfy, and full of Jordan edge, this two-piece set featuring a short-sleeve T-shirt and coordinating mesh shorts brings together breathable fabrics and signature flair for standout playwear.","['023Black', 'J6fblack (', 'J34desert', 'G4ymedium', 'U90midnigh']","['4', '5', '6', '7']",,,"Set includes: 1 T-shirt and 1 pair of shorts,Imported,Shorts: pulls on with elastic waistband; Jordan Jumpman detail at left front; mesh fabric","Machine wash,T-shirt: 64% cotton, 36% polyester; shorts: 100% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/0/optimized/32553560_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32553565_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32553566_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32553567_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32553617_fpx.tif']"
22476713,Big Boys Ghost Man Graphic T-Shirt,Jordan," 2,498.00"," 1,874.00", 25% off,INR,https://www.macys.com/shop/product/jordan-big-boys-ghost-man-graphic-t-shirt?ID=22476713,Kids>Activewear,"This soft jersey T-shirt keeps your kid comfy while showing off bold Jordan style. Featuring a fun Jordan graphic and tagless neckline, it's perfect for everyday wear and nonstop play.","['Black', 'White']","['S', 'M', 'L', 'XL']",4.8,18,"Ribbed crewneck ,Short sleeves with logo detail at left sleeve,Jordan Ghost Man graphic on the front	 ,Tagless interior,Soft jersey knit fabric ,60% cotton, 40% polyester,Machine wash,Imported","Machine wash,60% cotton, 40% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/2/optimized/33011352_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/33011354_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/33011355_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/33011356_fpx.tif']"
18186911,Big Boys Mesh Logo Shorts,Jordan," 2,498.00"," 1,749.00", 30% off,INR,https://www.macys.com/shop/product/jordan-big-boys-mesh-logo-shorts?ID=18186911,Kids>Activewear,"The mesh body of these Jordan shorts provide a comfortable, breathable feel he can enjoy and that is matched in sporty fashion by their signature logo styling.","['Gym Red', 'Midnight Blue', 'Black', 'White']","['S', 'M', 'L', 'XL']",4.8,66,"Imported,Elastic waistband with drawcord,Two hand pockets,Jordan logo print at left leg","Polyester mesh,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32143856_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32143847_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32143848_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32143849_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/32143850_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32143851_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32143852_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32143853_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32143854_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32143855_fpx.tif']"
16520295,Big Kids Court Borough Low Recraft Casual Sneakers from Finish Line,Nike," 5,979.00"," 4,908.00", 18% off,INR,https://www.macys.com/shop/product/nike-big-kids-court-borough-low-recraft-casual-sneakers-from-finish-line?ID=16520295,Shoes,Lace up in a redesigned classic with the Nike Big Kids Court Borough Low Recraft Casual Shoes. This reimagined take on the Court Borough has a redesigned toe box and midfoot area that provides plenty of extra room for growing feet.,[],"['4', '4.5', '5', '5.5', '6', '6.5', '7']",4.5,110,"Durable synthetic leather upper,Classic laces,Padded collar,Redesigned toe box and midfoot area for growing feet,Cushioned insole,Flex groove rubber outsole,Style number- DV5456,Kids athletic footwear from Finish Line,Synthetic Upper, Rubber Sole,Wipe Clean,Imported",,,"['https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32982336_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32982343_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32982337_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32982338_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32982339_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/32982340_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/28720263_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/28720264_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/28720265_fpx.tif']"
21377859,Little Boys 2-Piece Stacked Play Shorts and T-Shirt Set,Jordan," 3,926.00"," 2,356.00", 40% off,INR,https://www.macys.com/shop/product/jordan-little-boys-2-piece-stacked-play-shorts-t-shirt-set?ID=21377859,Kids>Activewear,"Gear up your little one for playtime with the Jordan Jumpman Stacked Play Short Set, featuring a unique T-shirt and matching sporty shorts. This set ensures comfort and style for active adventures.","['Black', 'Pine green']","['4', '5', '6', '7']",4.2,4,"Imported,Set includes: 1 T-shirt and 1 shorts,Shorts: Twill fabric, elastic waistband, color-blocked design with Jumpman logos on the legs","Machine wash,T-shirt: 60% cotton, 40% polyester; Shorts: 100% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/9/optimized/31411589_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/31411585_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/31411586_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/31411587_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/31411588_fpx.tif']"
20593766,Big Boys MJ Pull-On Twill Shorts ,Jordan," 3,569.00"," 2,677.00", 25% off,INR,https://www.macys.com/shop/product/jordan-big-boys-mj-pull-on-twill-shorts?ID=20593766,Kids>Activewear,"Your young athlete will be ready to dominate the court in these Jordan shorts. Designed in durable twill fabric and featuring a comfy elastic waistband, handy pockets, and bold Jordan graphic, these shorts are the ultimate playground MVP uniform.",[],"['S', 'M', 'L', 'XL']",,,"Pulls on with elastic waistband with drawcord closure	,Two hand pockets; one back pocket	 ,Jordan graphic at left side; Jumpman logo at right side,Twill fabric	,100% polyester,Machine wash,Imported","100% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32281877_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32281878_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32281879_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/32281880_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32281881_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32281882_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32281883_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32839651_fpx.tif']"
21189545,"Little & Big Girls Floral-Print Smocked Dress, Exclusively at Macy's",Epic Threads," 3,212.00"," 1,606.00", 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-girls-floral-print-smocked-dress-exclusively-at-macys?ID=21189545,Kids>Dresses,"Keep her look bright, colorful and comfy with this smocked-bodice woven dress from Epic Threads.",[],"['XS (5/6)', 'S(7-8)', 'M (10/12)', 'L (14/16)', 'XL (18/20)']",3.8,5,"Square neckline,Short puff sleeves,Pulls on,Smocked bodice,Allover floral print,Macy's Exclusive,100% rayon,Machine wash,Imported","Machine wash,100% rayon",,"['https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32829968_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32829969_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/32829970_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32428293_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32428294_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32428295_fpx.tif']"
21342886,"Little & Big Boys SpongeBob T-Shirt, Exclusively at Macy's",Epic Threads," 1,785.00", 892.00, 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-boys-spongebob-t-shirt-exclusively-at-macys?ID=21342886,Kids>Shirts & Tops,He'll be ready to take on the day with SpongeBob in this seriously adorable T-shirt from Epic Threads.,[],"['XS (5/6)', 'S(7-8)', 'M (10/12)', 'L (14/16)', 'XL (18/20)']",,,"Crewneck,Short sleeves,SpongeBob graphic at front,Macy's Exclusive,60% cotton, 40% polyester,Machine wash,Imported","Machine wash,60% cotton, 40% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/0/optimized/32426670_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32426673_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32426672_fpx.tif']"
22476712,Big Boys MJ Brooklyn Pullover Hoodie ,Jordan," 4,462.00"," 3,569.00", 20% off,INR,https://www.macys.com/shop/product/jordan-big-boys-mj-brooklyn-pullover-hoodie?ID=22476712,Kids>Activewear,"This cozy Jordan hoodie is made to keep up with your kid's active days. With a soft fleece feel inside and out, plus a roomy fit and bold logo detail, it's perfect for school, play, or just hanging out.","['Black', 'Hemp', 'Lime Blast', 'University Blue', 'Sport Blue', 'Carbon Heather', 'Gym Red']","['S', 'M', 'L', 'XL']",5,2,"Attached hood	,Long sleeves with ribbed cuffs; dropped shoulders	,Jordan Jumpman logo at left chest,Kangaroo pocket at front,Soft fleece knit fabric with a brushed inside and smooth outside	  ,80% cotton, 20% polyester,Machine wash,Imported","80% cotton, 20% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/4/optimized/33010704_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/33010705_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/33010706_fpx.tif']"
21249487,Little & Big Girls Cropped Wide-Leg Jeans,Epic Threads," 3,569.00"," 1,785.00", 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-girls-cropped-wide-leg-jeans-exclusively-at-macys?ID=21249487,Kids>Jeans & Denim,"Update her wardrobe with these cool jeans from Epic Threads, in a trend-right wide-leg silhouette.",[],"['5', '6', '7', '8', '10', '12', '14', '16', '18', '20']",,,"Zip fly with button closure,Slant pockets at front; two back patch pockets,Whiskered at front,Macy's Exclusive,99% cotton, 1% elastane,Machine wash,Imported","Machine wash,99% cotton, 1% elastane",,"['https://slimages.macysassets.com/is/image/MCY/products/0/optimized/32426980_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32426981_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32426982_fpx.tif']"
20389332,Big Boys MVP Airbrushed Graphic Cotton T-Shirt,Jordan," 2,498.00"," 1,874.00", 25% off,INR,https://www.macys.com/shop/product/jordan-big-boys-mvp-airbrushed-graphic-cotton-t-shirt?ID=20389332,Kids>Activewear,"An airbrush-look Jumpman logo graphic makes a bold and fun style statement on the front of this essential crewneck T-shirt from Jordan. Made of soft cotton jersey in a classic silhouette, this T-shirt features a regular fit that's comfy enough for everyday wear.",[],"['S', 'M', 'L', 'XL']",4.8,24,"Ribbed crewneck,Short sleeves,Logo graphics at front and left sleeve,Tagless interior,100% cotton,Machine wash,Imported","Machine wash,100% cotton",,"['https://slimages.macysassets.com/is/image/MCY/products/3/optimized/31608813_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/31608815_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/31608858_fpx.tif']"
22476710,Big Boys MJ Brooklyn Fleece Pants	,Jordan," 4,015.00"," 3,212.00", 20% off,INR,https://www.macys.com/shop/product/jordan-big-boys-mj-brooklyn-fleece-pants?ID=22476710,Kids>Activewear,"These cozy fleece pants from Jordan are a go-to for busy days and laid-back moments. With a soft, brushed interior, stretchy waistband, and roomy pockets, they're made to keep your kid comfortable from morning to night.","['Black', 'Hemp', 'University Blue', 'Sport Blue', 'Carbon Heather']","['S', 'M', 'L', 'XL']",4.8,19,"Pulls on with encased elastic waistband with drawcord	,Side welt pockets; back patch pocket 	,Logo detail at left front,Ribbed cuffs ,Soft fleece knit fabric with a brushed inside and smooth outside ,80% cotton, 20% polyester,Machine wash,Imported","80% cotton, 20% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/4/optimized/33005224_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/33005225_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/33005226_fpx.tif']"
18790360,Big Kids P-6000 Casual Sneakers from Finish Line,Nike," 8,031.00"," 5,800.00", 28% off,INR,https://www.macys.com/shop/product/nike-big-kids-p-6000-casual-sneakers-from-finish-line?ID=18790360,,"A mash-up of Pegasus sneakers from the past, the Nike Big Kids P-6000 Casual Sneakers offer plenty of early 2000s running vibes and contemporary comfort for an absolute banger to cap off your everyday outfits. Featuring lightweight and breathable mesh on the upper with mixed-material overlays for stability and a textured look, these runners blend details from the fan-favorite Pegasus franchise and maintain unbelievable comfort to pay homage to an integral line in the Nike archives in an all-new style.",[],"['3.5', '4', '4.5', '5', '5.5', '6', '6.5', '7']",4.6,42,"Mesh upper with synthetic and real leather overlays,Lace-up closure lets you tighten up the fit ,Synthetic leather Swoosh on the upper ,Premium stitch lines bring together the textured look,Bowerman series branding at the tongue,Foam midsole is lightweight and cushioned,Full rubber outsole for traction and grip,Synthetic leather, Textile upper, Rubber sole,Wipe clean,Imported",,,"['https://slimages.macysassets.com/is/image/MCY/products/1/optimized/31841731_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/31841733_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/31841734_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/31841735_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/31841736_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/31841732_fpx.tif']"
21047312,Little & Big Girls Sequin Patches Dress,Epic Threads," 4,908.00"," 2,454.00", 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-girls-sequin-patches-dress-exclusively-at-macys?ID=21047312,Kids>Dresses,Totally awesome sequin patches and embroidery add playful style to her look with this fun short-sleeve dress from Epic Threads.,[],"['XS (5/6)', 'S(7-8)', 'M (10/12)', 'L (14/16)', 'XL (18/20)']",,,"Round neckline,Short sleeves,Pulls on,Sequin patches, embroidery and screen-print details at front,Macy's Exclusive,74% polyester, 24% rayon, 2% spandex,Machine wash,Imported","Machine wash,74% polyester, 24% rayon, 2% spandex",,"['https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32830006_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32914014_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32914015_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32830009_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/32830010_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32830011_fpx.tif']"
21324800,"Big Kids Diamond Logo High Crew Socks, Set of 2 ",Jordan," 1,249.00", 446.00, 64% off,INR,https://www.macys.com/shop/product/jordan-big-kids-diamond-logo-high-crew-socks-set-of-2?ID=21324800,Kids>Underwear & Socks,Support begins with the socks. That's why they'll love the bold look and ribbed band at the arch in this set of Jordan socks. Cushioning adds a plush feel.,"['Coconut Milk', 'University Blue', 'Gym Red']","['5-7', '7-9', '9-11']",4.5,28,"Set includes two pairs,Flat knit,Ribbed arch support band,Comfy cushioning at the bottom, heel and toe,Logo at cuff,97% polyester, 3% spandex,Machine wash,Imported","Machine wash,97% polyester, 3% spandex",,"['https://slimages.macysassets.com/is/image/MCY/products/6/optimized/31703446_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/31703539_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/31703540_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/31703541_fpx.tif']"
21249467,Little & Big Girls Indigo Cotton Denim Ruffle Skirt,Epic Threads," 3,569.00"," 1,785.00", 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-girls-indigo-cotton-denim-ruffle-skirt-exclusively-at-macys?ID=21249467,Kids>Skirts,"A fun twist on classic denim, this stylish cotton skirt from Epic Threads features a cute ruffled hem.",[],"['XS (5/6)', 'S(7-8)', 'M (10/12)', 'L (14/16)', 'XL (18/20)']",,,"Zip fly with button closure; belt loops,Two front pockets,Ruffled hem,Denim,Macy's Exclusive,100% cotton,Machine wash,Imported","Machine wash,100% cotton",,"['https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32428441_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32428442_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32428443_fpx.tif']"
18437491,Big Girls Essentials Leggings,Jordan," 2,231.00"," 1,673.00", 25% off,INR,https://www.macys.com/shop/product/jordan-big-girls-essentials-leggings?ID=18437491,Kids>Activewear,She'll be the star at practice in these Jordan Dri-FIT leggings.,[],[],4.8,26,"Elasticized waistband,Imported,Pulls on,Logo at hip","Machine wash,Cotton, polyester, elastane", Low Stock ,"['https://slimages.macysassets.com/is/image/MCY/products/8/optimized/27922978_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/27922982_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/27922983_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/27922984_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/27922986_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/27922990_fpx.tif']"
22476706,Big Boys Flight Essentials Boxed Logo 3.0 T-Shirt,Jordan," 2,498.00"," 1,874.00", 25% off,INR,https://www.macys.com/shop/product/jordan-big-boys-flight-essentials-boxed-logo-3.0-t-shirt?ID=22476706,Kids>Activewear,"Showcasing a boxed colorblocked logo, this Jordan T-shirt is an essential for any fan of the Jumpman. It's made of soft jersey in a classic short-sleeve silhouette with a tagless crewneck for fuss-free wear so your little guy can stay focused on the game.",[],"['S', 'M', 'L', 'XL']",,,"Ribbed crewneck ,Short sleeves with logo detail at left sleeve,Boxed Jumpman logo graphic at front,Tagless interior,Soft jersey knit fabric ,60% cotton, 40% polyester,Machine wash,Imported","60% cotton, 40% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/7/optimized/33009427_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/33009428_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/33009429_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/33009430_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/33009431_fpx.tif']"
