Brand,brand_type,Platform,Post ID/URL,Post Date/Time,User Handle,User Type,Post Text/Caption,Post Type,Media Type,Mentions Type,Hashtags Used,Engagement - Likes,Engagement - Comments,Engagement - Shares/Retweets,Views (Video),Common Keywords,Region,Language,Top Theme Tags,Campaign Tag,Image/Video URL
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid02z4uVMEjjT4qXo2CcxERPeiMtKZR8nvkZnmD29Use1renr3idEu75quBVGNyGidADl,2025-08-21 11:00:06+00:00,,,"Tandoori Chicken King Kebab recipe an authentic Indian feast, easy to make at home! 💚😋 In partnership with Good Food, follow us for more delicious recipes! https://groceries.morrisons.com/recipes/tandoori-chicken-king-kebab-with-saffron-and-green-bean-biryani/3yqlHsRCc2Cw63xdoQQfuf?srsltid=AfmBOooCez2I7tMkro7xdUXtcmyG4t_zi1LbwcbFlJY8YVmZqiJevTTX",,,,,38,13,2,,,,,,,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-6/536267829_779477961099018_4552766064608676628_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Rw1wsOkYYWQQ7kNvwElwPuL&_nc_oc=Adnqze7XsPCPQ4EWO0ruOwMG_TkmeCc-hYrTdmW2ZpVILawOjAwCe3ECq_5imxskh3Q&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=lEOymYwFpX0nU8diWpoN8w&oh=00_AfV4oDQq789fYHov8GTwq7CkjGcF93DNdaV4dmDZKlC-Kg&oe=68B733AD
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid02EQyjqpbsyFXmkpkN5mPT2nicnKZSX1QFakmHbhTyG9HiNETyhRGF973fAmtSUdYul,2025-08-21 09:00:17+00:00,,,Fresh British meat and fish? Yes please😋... Head down to your local Market Street for all your bank holiday hosting needs💚 Follow us for more!,,,,,83,64,7,,,,,,,https://scontent.fhio2-1.fna.fbcdn.net/v/t39.30808-6/536275750_779413764438771_3222822592162745760_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=RviqdBel6IoQ7kNvwF8rzNK&_nc_oc=AdmuQz616IglLlMkJjZpKhZCi5KP2EaXlII1RJBMk4v8zEp2CTkQoaz9f4e7JHkkuFg&_nc_zt=23&_nc_ht=scontent.fhio2-1.fna&_nc_gid=uiGSe09A8qAXp69ylV8CgA&oh=00_AfWwpny_74QncQT2n4BNKB7PHZQa8bQgOvDgGtDLQMK6EQ&oe=68B72386
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid0242U1UU6AK6qkSUoyY6d22M7V3rZDenWHHXX3q9Nd2ZZFn1DhKtn9PbAHJAcVEs3Xl,2025-08-21 07:00:13+00:00,,,Happiness starts with health NEW IAMS Sensitive Digestion with Turkey - created for dogs with sensitive digestion. Enhance your dog's everyday wellbeing; made with delicious turkey and easily digestible rice. Shop online and in-store: https://groceries.morrisons.com/products/iams-advanced-nutrition-sensitive-digestion-with-turkey-1-years/115059862,,,,,19,9,2,,,,,,,https://scontent.fhio2-2.fna.fbcdn.net/v/t39.30808-6/537431379_779353024444845_5125780623366148044_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=sszmp8ah0UQQ7kNvwHx_h5q&_nc_oc=AdkZ5pwuWPKstxFxt0eHP0YZfjspX22eckNtI-qQQLl3LtirE2jXROyMsdH8IcyH_GE&_nc_zt=23&_nc_ht=scontent.fhio2-2.fna&_nc_gid=uiGSe09A8qAXp69ylV8CgA&oh=00_AfUUSOoJJE_-DWtWDeWk1qQ_nfoFt8P__7wVzEC3xzN9pA&oe=68B714FD
morrisons,,facebook,https://www.facebook.com/reel/1337006104675317/,2025-08-20 16:00:17+00:00,,,"Sweet treats only this bank holiday please🍰 Head down to your local Market Street to shop our NEW bakery lines, perfect for sharing with your bestie... or not🤭 #morereasons #bakeryboard #marketstreet",,,,,98,19,11,,,,,,,https://scontent.fhio2-1.fna.fbcdn.net/v/t51.82787-10/537193017_18518317234004171_4663144564089163410_n.jpg?stp=dst-jpg_p296x100_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c44d43&_nc_ohc=wt4ae3LAwcgQ7kNvwEhtbhJ&_nc_oc=Adk6N4_ctDHvQacZW6xE3d8OTahBVVCilmAZIJHfxS-J4Oyybirn9DAbWD_8i7Wlofs&_nc_zt=23&_nc_ht=scontent.fhio2-1.fna&_nc_gid=uiGSe09A8qAXp69ylV8CgA&oh=00_AfXu-wUmmPDFiQHi_z3WWnnlcZDsVcpYvTC3XI_aBfwC5w&oe=68B73110
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/778832101163604,2025-08-20 14:00:01+00:00,,,It's never too early... right?😏🧑‍🎄,,,,,861,476,55,,,,,,,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-6/536272683_778867231160091_212875342223649484_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=HXJvHrd5PYsQ7kNvwFub1hV&_nc_oc=AdnXqRFbv2A75E2mXCr6f2OFq_rLcCoUBRMty7OTjVZT88BdDHeLN9srmp8E3z-X-Ak&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=vWaE3QjL3TEJyiv-cVzfHw&oh=00_AfXKX8t3Z_1RmzCnfp4d1eAsnJI8oJt1bfT1lpfq4FFB7w&oe=68B7461C
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/778777777835703,2025-08-20 12:33:46+00:00,,,The NEW Kelloggs Smacks have officially landed in store... 🥣 Have you picked up a pack yet?,,,,,52,83,4,,,,,,,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/535420382_778777754502372_8104842678395676956_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=lYa8B_S55_IQ7kNvwHLJ73k&_nc_oc=AdkFiSnBabx7VmLYkDnvwulnapEiCCT81QYARXRLVYrguXVewBo7_iz2un4Ab4VVSEI&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=vWaE3QjL3TEJyiv-cVzfHw&oh=00_AfUCShArWE2GrLre4V-givkG10FRu2IAwz7aYLK0p03PSg&oe=68B72802
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/778651557848325,2025-08-20 09:00:01+00:00,,,"🌴Need a mini escape? Turn your shower into a tropical getaway with Radox Tropical Blends, now available in-store and online. https://groceries.morrisons.com/search?q=radox%20feel",,,,,72,25,8,,,,,,,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-6/535596936_778651544514993_9117100150041846428_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=JC-ZTAagjOgQ7kNvwER_ms4&_nc_oc=AdkmdYIQ8yBTNpLW97enLo7o-tkE3AbOXc6eAC5HndgJleZRywzTPQnTXrwgDqwnEFQ&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=vWaE3QjL3TEJyiv-cVzfHw&oh=00_AfWh1szrvlgbJ5-VwSJKX9-Z4b0xKlCWQwZ20xKD68IEBw&oe=68B73174
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid02B8BteXSWGS48tD4tk8s8tAn5VLeDMZ7WnYt6HVSgxL3M41DdGHQV3HRVcgf21pLBl,2025-08-19 16:00:10+00:00,,,"Go on, tell us your verdicts below 🤔👀👇",,,,,47,35,2,,,,,,,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/536275745_778143154565832_702943692251613334_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=n0qYogTnVEAQ7kNvwGPRJaf&_nc_oc=Adk78zldbTRH4gyR-tuKlboCKx7D5LVksDXD9lVWlgFDkDONH5kVWG2mbLskK5ERvlk&_nc_zt=23&_nc_ht=scontent-atl3-2.xx&_nc_gid=47BzH80sugZQ7Cc1VMOmmA&oh=00_AfWHR3TYj-Uan3CO0VUGAE5-870TsVsSqO6v1SUFwJ78LQ&oe=68B71EC0
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid0344YJH6XiXBW6csMKPGRMTfo2Vcfp1A9FzuHrP2CyNNDAqKLDhRU3fihXN1Dqg3Ynl,2025-08-19 09:00:09+00:00,,,"Get big bank holiday savings across your whole shop🛒 From family faves, to hosting essentials we've got you covered💚 Follow us for more!",,,,,161,86,15,,,,,,,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/536267907_777895901257224_8004205364543130938_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=nvS14qhKo-MQ7kNvwHuDQns&_nc_oc=AdmCUnVAYrrbdtUety9aJoQhDTnY4wt6XVl2WldqgBLXIwG8n5Hpk6SgHzoD5jt0mkk&_nc_zt=23&_nc_ht=scontent-atl3-2.xx&_nc_gid=47BzH80sugZQ7Cc1VMOmmA&oh=00_AfV2QQXJzIlcjvX9A91aPu_9ST6443_zUv5N5gm2k-ycCg&oe=68B73561
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid0H8a1GFwjCPu3EFvPNHn9cLCjq1BUhTPbagquUSUHosmh1qJ6ECvWoechaconwUnMl,2025-08-18 16:00:02+00:00,,,"Cheers to the bank holiday✨.. Get 6 or more bottles of wine or fizz and save 25% when you scan your More Card, now that's what we call a summer celebration🍾🥂",,,,,60,15,15,,,,,,,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/534822546_777369677976513_4512341029255973708_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=lRQIWQ3pCTMQ7kNvwHSi3PD&_nc_oc=AdkGlcPuNFWpAZfyHd5QXNS9pm4CruS0GshDLcyH4dllVBZNNyIgAC-h-3NqSiPJn5M&_nc_zt=23&_nc_ht=scontent-atl3-2.xx&_nc_gid=47BzH80sugZQ7Cc1VMOmmA&oh=00_AfVL12Ts_u-3jUDSFgGL7G4PD-Y5bmtQF5akqsV1gtRfww&oe=68B744DF
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid036D3Gg8vns4obsVB21maa5der42zUMJeXSmFS3pA5qjreJnJfafam1C9YPqYos4Kcl,2025-08-18 12:44:56+00:00,,,"If it’s yellow, it’s helping @mariecurieuk 🌼For every pack sold a donation will go to Marie Curie to improve end of life care in local communities! Drop a yellow heart to show support💛 #mariecurie #morereasons #charity #paintityellow",,,,,90,80,7,,,,,,,https://scontent.fmli1-1.fna.fbcdn.net/v/t51.82787-15/535820195_18518152111004171_209537612871884687_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=KwHgxp-AqIsQ7kNvwHUpI-o&_nc_oc=AdlOquPgypyOXtbh35zKFszVMdooOyvCggfQsK8nVvkZCX9nZ-f9K22iNR_F8usSLS8&_nc_zt=23&_nc_ht=scontent.fmli1-1.fna&_nc_gid=j5GqbtpkIRFS1-iNuK_6Zw&oh=00_AfUMo_WiEgG1JiSO_qwh1qJjMe7JYftRIbeOx2wj34yqBg&oe=68B733F3
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid02FYcZUPZL5cikffU78EkWPUjFLivAfXgvrvMv4oTYdnVubeznSuYNBDDc6G5DbGjZl,2025-08-18 09:00:02+00:00,,,"Our Prawn Pil Pil Linguine is packed with flavour and perfect for sharing 😍 Packed with prawns, smoky paprika & zesty lemon 🍋🍤 All ready in just 25 minutes! ⏰ In partnership with Good Food, follow for more delicious recipes 💚 https://groceries.morrisons.com/recipes/sharing-platter-linguine-with-the-best-prawn-pil-pil-burst-cherry-tomatoes/2Dp27Z2n7Rk43RIitKT4TT?srsltid=AfmBOopY3mZ33hzjI4RSxluOnb6QmBi92yALnezTyp2mGrOOIL-z17Do",,,,,46,6,3,,,,,,,https://scontent.fmli1-1.fna.fbcdn.net/v/t39.30808-6/534795939_777108044669343_7466886620645219047_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=a3uWqNkktcUQ7kNvwFsjiKI&_nc_oc=AdkMAvtj6ooRVtxOwOwMTj6u2mqgEDXY-lfkyA0mMy_hHLRoHl1Tcy8Ci6nw6eFili8&_nc_zt=23&_nc_ht=scontent.fmli1-1.fna&_nc_gid=j5GqbtpkIRFS1-iNuK_6Zw&oh=00_AfXFsP6Zko5kQJBRHuub_vrDKqmWQA7SRwRlpV9JGbNGow&oe=68B7165E
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid02HHR1oTBJxoc4HFyKHKoQjV5vjvKeUkrDT1mTwnBMJsyPCorhLagfe1dHhYJW4pyel,2025-08-18 07:14:44+00:00,,,PSA: Kids still eat free in our Cafes with any adult meal over £5 😋... The perfect end to a busy shopping trip! 🛒 *selected menus apply,,,,,88,101,42,,,,,,,https://scontent.fmli1-1.fna.fbcdn.net/v/t39.30808-6/536269563_777048861341928_5510254700353766488_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ulmvgwSCNGYQ7kNvwH7-tPt&_nc_oc=AdlcjnKlf5GVitymtrv8HJGkhxjdPNYDHWpD1gHOO6cu6VwiQuz4U7o5FQ9N26XtiiA&_nc_zt=23&_nc_ht=scontent.fmli1-1.fna&_nc_gid=j5GqbtpkIRFS1-iNuK_6Zw&oh=00_AfXx4lHWUB7T7issmixKM8ppBIHMIh3xkSX-lz7nXyiqhg&oe=68B730F7
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid0VR4EgTqPt3VafEYaAmHLPgJzVVaiQVNuVGdpUBR8wFFC2My9EQskiSa7ZdpkWWdEl,2025-08-17 11:00:13+00:00,,,Earn More Points when you shop with our partners via the More App this Summer! 1 - Scroll down on the homepage of the app and click the 'More Partners' banner 2 - Select which category you would like to shop in by clicking the relevant banner 3 - Scroll through and select which brand you're looking for to see what offers are available 4 - Follow the instructions on the screen to complete your purchase and your points will be awarded to you retrospectively to the More Card app,,,,,40,8,2,,,,,,,https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-6/534911391_776397701407044_7364062505582804382_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=CCxIhtIuU3oQ7kNvwFQeT3-&_nc_oc=AdlIM48QNpa0MZhaPvdgQPZyMv0IfFRtRXoWzCvGICFYZuvODLIPtPoaMqoMCyGb2go&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=5Omjjhk8MqklvyW8N513Ag&oh=00_AfXSjbOGrSuB2yxFvKhT19rQ6-D4qQFMoTDJnTXVyFiLBQ&oe=68B7415B
morrisons,,facebook,https://www.facebook.com/reel/1995329787874336/,2025-08-17 09:00:10+00:00,,,"Calling all pet parents🐶🐱... @petslovescruffs beds have officially landed in store, pick up a dog bed from £18 or a cat bed from £15, perfect for your little pooch🐾",,,,,53,5,4,,,,,,,https://scontent-hou1-1.xx.fbcdn.net/v/t51.71878-10/532212346_762276186623227_1284214849090539035_n.jpg?stp=dst-jpg_p296x100_tt6&_nc_cat=105&ccb=1-7&_nc_sid=c44d43&_nc_ohc=Yh7IiN7wi78Q7kNvwHfpEJr&_nc_oc=Adk6l_dzmPRlgxgVriRSqdkTydyjdRYZdiGooJzY-CgLg80wlZPIKmLcFV2VrO_bR_0&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=5Omjjhk8MqklvyW8N513Ag&oh=00_AfVlslG0USrM7VPfDbCEJuSg0RDhDFpgv27sYgTt2_uOmg&oe=68B730C6
morrisons,,facebook,https://www.facebook.com/reel/1737990027086689/,2025-08-16 14:00:16+00:00,,,Head down to your local Market Street to shop our NEW cake shop and bakery lines… Comment below your fave afternoon sweet treat🍰💚 #morereasons #marketstreet #new #bakery,,,,,101,37,10,,,,,,,https://scontent-hou1-1.xx.fbcdn.net/v/t51.71878-10/532299244_2321294621628229_4556588708106422862_n.jpg?stp=dst-jpg_p296x100_tt6&_nc_cat=103&ccb=1-7&_nc_sid=c44d43&_nc_ohc=QnR93WIBTkEQ7kNvwHcCu5x&_nc_oc=Adn0G7Fb9--jNM1-Pw79ZMy-FCaIQP_mqWvDMGCEB4bAHJf0NxrWkoSvC9nzS-Hbs5Y&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=5Omjjhk8MqklvyW8N513Ag&oh=00_AfX6t8PcUJZ-Gyz8YWZKK4HokFOZsd0EorxDLSTZgwr-MQ&oe=68B710EC
morrisons,,facebook,https://www.facebook.com/reel/1733021738100727/,2025-08-16 09:00:13+00:00,,,"Market Street is Morrisons very own farmer’s market, where you’ll find all your fresh favourites under one roof 🥕💐🍓🐟 It’s all part of our commitment to supporting British producers and the great work they do 🧺🌾",,,,,64,8,2,,,,,,,https://scontent-atl3-1.xx.fbcdn.net/v/t51.71878-10/531790262_1011262690973384_7808590137112141870_n.jpg?stp=dst-jpg_p296x100_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c44d43&_nc_ohc=MmHZ1kkvgcMQ7kNvwGQJ7Zl&_nc_oc=AdnxN_7ILz54xK725bdbklQtKekmzzb-ECt8D5AioSX49g9ybmHjZtibLdOZYZq3Fq8&_nc_zt=23&_nc_ht=scontent-atl3-1.xx&_nc_gid=RDp4hNvDu_SLxdxAuVTM8Q&oh=00_AfXAkEz9WsMYL-HYJqFZwnT3jGv7QgVgkSRU5mtpMq8xIQ&oe=68B7187C
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid02LBvfUAjZSPErYLctAjc21VnSgmisjr5okJ9m2XDMDDS3ZjhZCCD8RuWpfVH4vu9Pl,2025-08-16 07:00:06+00:00,,,"Fresh deals from Market Street 👏 From salmon fillets to chicken breasts, stock the fridge with great quality meat & fish!",,,,,71,33,7,,,,,,,https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-6/533131349_775476964832451_2779215833465253438_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=-_KlGcAsVygQ7kNvwEEaspI&_nc_oc=AdmuR5hfsOzKIjvO036ABVWv5LNzQiToFQuPwWtNOYqk5TXawrANO983wGH5BU_06oE&_nc_zt=23&_nc_ht=scontent-atl3-3.xx&_nc_gid=RDp4hNvDu_SLxdxAuVTM8Q&oh=00_AfXXo0qBjRNtGkJKbCO52WoRR7cuSOFNQYKZVrIpifwELg&oe=68B7206E
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid03yxQaGGcEQYzqo2baFBmFeLrsiqcqdSoGBSBf5vjMqr1HeQrV4fuR5sHSnc3Qeazl,2025-08-15 11:00:10+00:00,,,"Ready in just 30 mins and loaded with pork loin, paté, quick-pickled veggies, and a zesty dressing this is perfect for a quick lunch 💚😋 Made in partnership with Good Food, tag us in a picture if you make it! Follow for more delicious recipes 💚 Follow the recipe here - https://bit.ly/4mfWSxV",,,,,36,11,4,,,,,,,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/533190658_774808758232605_2508816143393132519_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=iivgGdjC8JQQ7kNvwHFqhBA&_nc_oc=AdmdSmyZXepaId87u9FGqCqXmnaTcNYDvJXypD2lmttnTBENtim4skLPv2__oYTsPiQ&_nc_zt=23&_nc_ht=scontent-atl3-2.xx&_nc_gid=RDp4hNvDu_SLxdxAuVTM8Q&oh=00_AfUu4_IEJNGMRya0M9uzMPUJwNsSBB8TfkhRFZEDtcXZxA&oe=68B726CF
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid02Lk2wSzGQDkAakBk5YCAsNEJAnengJ2wqns4xKsjSKJNXsy8tryH6FYi1j8yShtwXl,2025-08-15 07:16:42+00:00,,,"🌟Weekly colleague shout outs 🌟 👏 Happy Morriversary to Mary, celebrating 10 years of service and Tracey celebrating 5 years of service! 👏 Shoutout to Michael for passing leadership school, great work! 👏 Well done to Britney for her great support in store and always willing to go the extra mile",,,,,240,63,3,,,,,,,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/532697115_774682104911937_2250058987771771680_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=dqFIzc4HTTQQ7kNvwG6uRNS&_nc_oc=AdmGxLt-WehpJQMkxUfOe20gEVQEBFqpOANjdV3gh6EUcm0hSAsMfXzIm5Hfv4ZZLA5ru19dhZ93vimYM5HojN9M&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=P4Vp5lRt5Ppwc-ZnNHaCnA&oh=00_AfXksnd5BdzcXLBCLpPI0883rbRF-ZP42zSMSjeSYj1HUw&oe=68B740B6
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid02xraJFxKyRKPu1MhvwtBuKKKHnYrDszSoUrKvJS2vNBvEVLsfSzmGm5TUowYhZqMcl,2025-08-15 07:00:05+00:00,,,BIG savings on your weekend shop😏... Get More Card prices across family faves💚,,,,,118,18,15,,,,,,,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/533549225_774673378246143_2148586478706762370_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=rK-Hwe9x3g8Q7kNvwFs7tb-&_nc_oc=AdlNL-imgV4vInUzT7nQsllAt8guXVWH53QR9Wmv4KepQQ2ZGPtdve2VcaZchL9EVRSW3VzVr44QXl30KjTJujAP&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=P4Vp5lRt5Ppwc-ZnNHaCnA&oh=00_AfWAbHlb_jaVvTPeRHhbsVWsRyX9NgNDhVSxxmDOH8rsVA&oe=68B72685
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid02iJALyh5TRgYR2N2cEwi5d44SDKwarS4bbCDz4AXjCvUurDQM9SFhukrDdxADHSC3l,2025-08-14 08:00:25+00:00,,,"Enjoy Britain’s Tea with a refreshing cup of Tetley Tea! Original or Decaf, the choice is yours! Pick them up online and in store today https://groceries.morrisons.com/search?q=tetley%20tea%20bags%2080s",,,,,46,20,3,,,,,,,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/532066596_773886898324791_3163000302425163964_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=lyTZHtM8JxsQ7kNvwE4CX-S&_nc_oc=AdmYt1uOQoM196HEtJNlTUHaidmZuLkxyDVB2F1bCmb8h7KN4-Zl6ZodRv_1C4iSAEeKo8Sb98X-CGq-NFxXyF_u&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=P4Vp5lRt5Ppwc-ZnNHaCnA&oh=00_AfXs1Psfxk4MwKUlcjamWkiLoBXS1eKY_9ZItnZLyDEyXw&oe=68B72FC3
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid029wH26eCiU5kHPndp8m515S3tD6FcEHQ29cTe3PZJtcJyqpMENpWwepm4mDkegHqZl,2025-08-14 06:50:19+00:00,,,"🔥Heatwave ready🔥… Cool down with 2 packs of ice lollies for £4, which flavours are you choosing?👀☀️",,,,,75,20,5,,,,,,,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-6/532378462_773850521661762_48015857893675904_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=UqbUF9B_I5UQ7kNvwHfPO_r&_nc_oc=AdnbDmyRhnP-wpIX_kv9BzwfLKEfgesZsnPdA1YWbLq-voZ-Ywtr3uagrLPeBPawXTA&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=8kVI6xAjFRD1kEUZrQc-pw&oh=00_AfWayg74DVIYHAb6qT6zu2SGRLbLMUEsQ6icqRVrZlymsw&oe=68B72A3A
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid0Y1L6rZzPA1NxBwbEgC4atqGM32W1Ch2pQxqYSjeTkc9RxXsZRzdC6jE5mCxt8rgfl,2025-08-13 16:00:06+00:00,,,"💚New Product Drops💚 From heatwave essentials to sweet treats we’ve got you covered, comment below which you’ll be picking up first👇",,,,,72,23,6,,,,,,,https://scontent-ord5-3.xx.fbcdn.net/v/t51.82787-15/531173260_18517251670004171_4425749528695238741_n.jpg?stp=dst-jpegr_s600x600_tt6&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=t40wLsAEp7cQ7kNvwEbUdl0&_nc_oc=AdklHNm-qUuZlOfOoCN722AqzgOtYJuECV_VXGMqDEB4Naled4EKAXxSKDNO4ZEmgEc&_nc_zt=23&se=-1&_nc_ht=scontent-ord5-3.xx&_nc_gid=8kVI6xAjFRD1kEUZrQc-pw&oh=00_AfXY-PWNZQAjUiHqLyvr02FMWypdxbwbNKxQvupq_IqyGw&oe=68B726DC
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid032gi2tBTZip7z3Z9HJouQcTGzVM12fjeFhS1tMw8JaGrgkJZkGNNYyuFuqiPL22sbl,2025-08-13 14:33:48+00:00,,,There’s nothing like a cold drink in hot weather 🌞. Which tipple are you chilling out with today? 🍹,,,,,38,100,1,,,,,,,https://scontent-ord5-3.xx.fbcdn.net/v/t51.82787-15/531173260_18517251670004171_4425749528695238741_n.jpg?stp=dst-jpegr_s600x600_tt6&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=t40wLsAEp7cQ7kNvwEbUdl0&_nc_oc=AdklHNm-qUuZlOfOoCN722AqzgOtYJuECV_VXGMqDEB4Naled4EKAXxSKDNO4ZEmgEc&_nc_zt=23&se=-1&_nc_ht=scontent-ord5-3.xx&_nc_gid=8kVI6xAjFRD1kEUZrQc-pw&oh=00_AfXY-PWNZQAjUiHqLyvr02FMWypdxbwbNKxQvupq_IqyGw&oe=68B726DC
morrisons,,facebook,https://www.facebook.com/Morrisons/posts/pfbid02f9TFYdQWGG1NRnwWnRM76htsEZxJf5xG968HiV3CwXZgcxQyMSN1vsqb4uH272gpl,2025-08-13 12:00:21+00:00,,,"Try NEW Tampax Pearl Lite & Super Plus Extra, for leak protection, comfort & smooth insertion on even your lightest and heaviest days of flow. Shop online and in store: https://groceries.morrisons.com/search?q=tampax%20pearl",,,,,25,3,1,,,,,,,https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-6/531852203_773230235057124_7042845054944965760_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=0WEc0Wl2PkkQ7kNvwGnD4QG&_nc_oc=AdnjH8fgMb6vpQXClPm1osa2cp4CucND-If4mAWP9k8jp39IG3kp2NET88PPO9xH0Yc&_nc_zt=23&_nc_ht=scontent-mia3-2.xx&_nc_gid=hsA_jcw9_0yo1_in6ZTmTA&oh=00_AfVjUUgfpwOH21oq2qwNgAx2lVGdnrXqNuPo4ZKpsXh8EQ&oe=68B72908
