unique_id,product_name,regular_price,selling_price,percentage_discount,breadcrumb,pdp_url,uom
785342,Landliebe őszibarackos-maracujás vagy szeder joghurt 150 g,332.00,332.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Landliebe őszibarackos-maracujás vagy szeder joghurt 150 g",https://auchan.hu/shop/landliebe-őszibarackos-maracujás-vagy-szeder-joghurt-150-g.p-785342,g
871011,Danone Oikos Édes Kettes élőflórás édesített joghurt csokoládéval bevont kukoricapelyhekkel 102 g,339.00,339.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Danone Oikos Édes Kettes élőflórás édesített joghurt csokoládéval bevont kukoricapelyhekkel 102 g",https://auchan.hu/shop/danone-oikos-édes-kettes-élőflórás-édesített-joghurt-csokoládéval-bevont-kukoricapelyhekkel-102-g.p-871011,g
763972,Danone Oikos Habdesszert habosított tejtermék meggyes öntettel 125 g,349.00,349.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Danone Oikos Habdesszert habosított tejtermék meggyes öntettel 125 g",https://auchan.hu/shop/danone-oikos-habdesszert-habosított-tejtermék-meggyes-öntettel-125-g.p-763972,g
86845,Danone banánízű és erdei gyümölcsízű élőflórás zsírszegény joghurt 4 x 125 g (500 g),599.00,599.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Danone banánízű és erdei gyümölcsízű élőflórás zsírszegény joghurt 4 x 125 g (500 g)",https://auchan.hu/shop/danone-banánízű-és-erdei-gyümölcsízű-élőflórás-zsírszegény-joghurt-4-x-125-g-(500-g).p-86845,g
87139,"Danone citromízű, élőflórás, zsírszegény joghurt 4 x 125 g (500 g)",599.00,599.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Danone citromízű, élőflórás, zsírszegény joghurt 4 x 125 g (500 g)",https://auchan.hu/shop/danone-citromízű-élőflórás-zsírszegény-joghurt-4-x-125-g-(500-g).p-87139,g
86846,"Danone eperízű, élőflórás, zsírszegény joghurt 4 x 125 g",599.00,599.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Danone eperízű, élőflórás, zsírszegény joghurt 4 x 125 g",https://auchan.hu/shop/danone-eperízű-élőflórás-zsírszegény-joghurt-4-x-125-g.p-86846,g
86848,"Danone meggyízű, élőflórás, zsírszegény joghurt 125 g",599.00,599.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Danone meggyízű, élőflórás, zsírszegény joghurt 125 g",https://auchan.hu/shop/danone-meggyízű-élőflórás-zsírszegény-joghurt-125-g.p-86848,g
86849,"Danone sárgabarackízű, élőflórás, zsírszegény joghurt 125 g",599.00,599.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Danone sárgabarackízű, élőflórás, zsírszegény joghurt 125 g",https://auchan.hu/shop/danone-sárgabarackízű-élőflórás-zsírszegény-joghurt-125-g.p-86849,g
688384,"Danone Oikos Görög citromos túrótortaízű, élőflórás krémjoghurt 4 x 125 g",849.00,849.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Danone Oikos Görög citromos túrótortaízű, élőflórás krémjoghurt 4 x 125 g",https://auchan.hu/shop/danone-oikos-görög-citromos-túrótortaízű-élőflórás-krémjoghurt-4-x-125-g.p-688384,g
494614,Danone Oikos Görög élőflórás almás pite ízű krémjoghurt 4 x 125 g,849.00,849.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Danone Oikos Görög élőflórás almás pite ízű krémjoghurt 4 x 125 g",https://auchan.hu/shop/danone-oikos-görög-élőflórás-almás-pite-ízű-krémjoghurt-4-x-125-g.p-494614,g
526592,"Danone Oikos Görög kekszízű, élőflórás krémjoghurt 4 x 125 g",849.00,849.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Danone Oikos Görög kekszízű, élőflórás krémjoghurt 4 x 125 g",https://auchan.hu/shop/danone-oikos-görög-kekszízű-élőflórás-krémjoghurt-4-x-125-g.p-526592,g
531641,Danone Oikos Görög stracciatellaízű élőflórás krémjoghurt 4 x 125 g,849.00,849.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Danone Oikos Görög stracciatellaízű élőflórás krémjoghurt 4 x 125 g",https://auchan.hu/shop/danone-oikos-görög-stracciatellaízű-élőflórás-krémjoghurt-4-x-125-g.p-531641,g
535828,Danone Oikos málnás sajttorta ízű krémjoghurt 4 x 125 g,849.00,849.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Danone Oikos málnás sajttorta ízű krémjoghurt 4 x 125 g",https://auchan.hu/shop/danone-oikos-málnás-sajttorta-ízű-krémjoghurt-4-x-125-g.p-535828,g
470399,Auchan Kedvenc görög joghurt citrom ízű 4x150 g,901.00,901.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Auchan Kedvenc görög joghurt citrom ízű 4x150 g",https://auchan.hu/shop/auchan-kedvenc-görög-joghurt-citrom-ízű-4x150-g.p-470399,g
470398,Auchan Kedvenc Vanília ízű görög joghurt 4x150 g,907.00,907.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Auchan Kedvenc Vanília ízű görög joghurt 4x150 g",https://auchan.hu/shop/auchan-kedvenc-vanília-ízű-görög-joghurt-4x150-g.p-470398,g
842383,"Auchan Kedvenc Görög joghurt őszibarack- , körte ízesítésű 4 x 150 g",1009.00,1009.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Auchan Kedvenc Görög joghurt őszibarack- , körte ízesítésű 4 x 150 g",https://auchan.hu/shop/auchan-kedvenc-görög-joghurt-őszibarack---körte-ízesítésű-4-x-150-g.p-842383,g
842382,"Auchan Kedvenc Görög joghurt szeder-,  málna ízesítésű 4 x 150 g",1018.00,1018.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Ízesített joghurtok>Auchan Kedvenc Görög joghurt szeder-,  málna ízesítésű 4 x 150 g",https://auchan.hu/shop/auchan-kedvenc-görög-joghurt-szeder---málna-ízesítésű-4-x-150-g.p-842382,g
748241,"Nádudvari élőflórás, barackos, zsírszegény gyümölcsjoghurt 125 g",122.00,122.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Nádudvari élőflórás, barackos, zsírszegény gyümölcsjoghurt 125 g",https://auchan.hu/shop/nádudvari-élőflórás-barackos-zsírszegény-gyümölcsjoghurt-125-g.p-748241,g
748240,"Nádudvari élőflórás, epres, zsírszegény gyümölcsjoghurt 125 g",122.00,122.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Nádudvari élőflórás, epres, zsírszegény gyümölcsjoghurt 125 g",https://auchan.hu/shop/nádudvari-élőflórás-epres-zsírszegény-gyümölcsjoghurt-125-g.p-748240,g
656803,Nádudvari réteges élőflórás krémjoghurt áfonyával 180 g,199.00,199.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Nádudvari réteges élőflórás krémjoghurt áfonyával 180 g",https://auchan.hu/shop/nádudvari-réteges-élőflórás-krémjoghurt-áfonyával-180-g.p-656803,g
656804,Nádudvari réteges élőflórás krémjoghurt erdei gyümölcsökkel 180 g,199.00,199.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Nádudvari réteges élőflórás krémjoghurt erdei gyümölcsökkel 180 g",https://auchan.hu/shop/nádudvari-réteges-élőflórás-krémjoghurt-erdei-gyümölcsökkel-180-g.p-656804,g
656802,Nádudvari réteges élőflórás krémjoghurt kajszibarackkal 180 g,199.00,199.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Nádudvari réteges élőflórás krémjoghurt kajszibarackkal 180 g",https://auchan.hu/shop/nádudvari-réteges-élőflórás-krémjoghurt-kajszibarackkal-180-g.p-656802,g
850975,Zilda epres joghurt 250 ml,350.00,350.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Zilda epres joghurt 250 ml",https://auchan.hu/shop/zilda-epres-joghurt-250-ml.p-850975,ml
851042,Zilda meggyes joghurt 250 ml,350.00,350.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Zilda meggyes joghurt 250 ml",https://auchan.hu/shop/zilda-meggyes-joghurt-250-ml.p-851042,ml
851043,Zilda sült almás joghurt 250 ml,350.00,350.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Zilda sült almás joghurt 250 ml",https://auchan.hu/shop/zilda-sült-almás-joghurt-250-ml.p-851043,ml
19868,Auchan Kedvenc Áfonyás réteges joghurt 200 g,377.00,377.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Auchan Kedvenc Áfonyás réteges joghurt 200 g",https://auchan.hu/shop/auchan-kedvenc-áfonyás-réteges-joghurt-200-g.p-19868,g
19871,Auchan Kedvenc Almás réteges joghurt 200 g,377.00,377.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Auchan Kedvenc Almás réteges joghurt 200 g",https://auchan.hu/shop/auchan-kedvenc-almás-réteges-joghurt-200-g.p-19871,g
19873,Auchan Kedvenc Barackos réteges joghurt 200 g,377.00,377.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Auchan Kedvenc Barackos réteges joghurt 200 g",https://auchan.hu/shop/auchan-kedvenc-barackos-réteges-joghurt-200-g.p-19873,g
19872,Auchan Kedvenc Meggyes réteges joghurt 200 g,377.00,377.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Auchan Kedvenc Meggyes réteges joghurt 200 g",https://auchan.hu/shop/auchan-kedvenc-meggyes-réteges-joghurt-200-g.p-19872,g
375946,Auchan Kedvenc Szamócás réteges joghurt 200 g,377.00,377.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Auchan Kedvenc Szamócás réteges joghurt 200 g",https://auchan.hu/shop/auchan-kedvenc-szamócás-réteges-joghurt-200-g.p-375946,g
400116,Cserpes Sajtműhely epres joghurt élőflórás 250 g,391.00,391.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Cserpes Sajtműhely epres joghurt élőflórás 250 g",https://auchan.hu/shop/cserpes-sajtműhely-epres-joghurt-élőflórás-250-g.p-400116,g
400115,Cserpes Sajtműhely erdei gyümölcsös élőflórás joghurt 250 g,391.00,391.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Cserpes Sajtműhely erdei gyümölcsös élőflórás joghurt 250 g",https://auchan.hu/shop/cserpes-sajtműhely-erdei-gyümölcsös-élőflórás-joghurt-250-g.p-400115,g
400120,Cserpes Sajtműhely feketeszedres joghurt 250 g,391.00,391.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Cserpes Sajtműhely feketeszedres joghurt 250 g",https://auchan.hu/shop/cserpes-sajtműhely-feketeszedres-joghurt-250-g.p-400120,g
400117,Cserpes Sajtműhely málnás élőflórás joghurt 250 g,391.00,391.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Cserpes Sajtműhely málnás élőflórás joghurt 250 g",https://auchan.hu/shop/cserpes-sajtműhely-málnás-élőflórás-joghurt-250-g.p-400117,g
400114,Cserpes Sajtműhely sárgabarackos élőflórás joghurt 250 g,391.00,391.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Cserpes Sajtműhely sárgabarackos élőflórás joghurt 250 g",https://auchan.hu/shop/cserpes-sajtműhely-sárgabarackos-élőflórás-joghurt-250-g.p-400114,g
837164,Parmalat barackos gyümölcsjoghurt 4 x 125 g ,465.00,465.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Parmalat barackos gyümölcsjoghurt 4 x 125 g ",https://auchan.hu/shop/parmalat-barackos-gyümölcsjoghurt-4-x-125-g-.p-837164,g
837163,Parmalat epres gyümölcsjoghurt 4 x 125 g ,465.00,465.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Réteges gyümölcs joghurt>Parmalat epres gyümölcsjoghurt 4 x 125 g ",https://auchan.hu/shop/parmalat-epres-gyümölcsjoghurt-4-x-125-g-.p-837163,g
